f,xrms,xmean,xsnr
1584,0.017606,-0.017602,12.6
1585,0.01755,-0.017546,13.135
1586,0.017609,-0.017605,13.187
1587,0.017635,-0.017631,13.462
1588,0.017595,-0.017591,12.208
1589,0.017568,-0.017564,13.87
159,0.63082,-0.016864,78.047
1590,0.017695,-0.017691,14.224
1591,0.017573,-0.017569,12.908
1592,0.017644,-0.017639,13.738
1593,0.017617,-0.017612,13.508
1594,0.017632,-0.017627,13.29
1595,0.01764,-0.017635,13.17
1596,0.017684,-0.017679,13.578
1597,0.017684,-0.017678,13.902
1598,0.017623,-0.017617,13.738
1599,0.017619,-0.017613,13.141
16,0.61308,-0.016904,73.423
160,0.63111,-0.016818,78.121
1600,0.017723,-0.017717,14.727
1601,0.017737,-0.017732,15.474
1602,0.017733,-0.017728,14.575
1603,0.01768,-0.017675,15.488
1604,0.017747,-0.017741,14.887
1605,0.017683,-0.017677,15.351
1606,0.017731,-0.017725,15.392
1607,0.017721,-0.017715,14.626
1608,0.01775,-0.017744,13.668
1609,0.017739,-0.017733,14.185
161,0.63134,-0.016737,78.627
1610,0.017684,-0.017677,13.848
1611,0.017665,-0.017659,13.901
1612,0.017735,-0.017728,13.944
1613,0.017664,-0.017658,13.596
1614,0.017707,-0.017701,14.116
1615,0.017712,-0.017705,13.838
1616,0.017701,-0.017695,15.554
1617,0.017662,-0.017656,14.67
1618,0.01772,-0.017714,13.612
1619,0.017708,-0.017702,14.924
162,0.63159,-0.016897,77.706
1620,0.01774,-0.017734,14.395
1621,0.017727,-0.017721,14.071
1622,0.017711,-0.017705,14.877
1623,0.017666,-0.01766,15.171
1624,0.017791,-0.017785,14.927
1625,0.017745,-0.01774,14.488
1626,0.017734,-0.017729,14.398
1627,0.017749,-0.017743,13.691
1628,0.017739,-0.017734,14.088
1629,0.017771,-0.017766,12.64
163,0.63176,-0.016838,77.257
1630,0.017687,-0.017683,12.432
1631,0.017729,-0.017724,12.284
1632,0.017695,-0.017691,12.327
1633,0.017778,-0.017773,11.832
1634,0.017758,-0.017754,12.05
1635,0.017731,-0.017727,12.695
1636,0.01774,-0.017736,12.044
1637,0.017765,-0.017761,12.345
1638,0.017786,-0.017783,13.221
1639,0.017796,-0.017793,11.85
164,0.63182,-0.016801,78.408
1640,0.017774,-0.017771,10.265
1641,0.01779,-0.017786,11.668
1642,0.017782,-0.017779,11.935
1643,0.017799,-0.017796,11.45
1644,0.017777,-0.017775,11.047
1645,0.017722,-0.01772,10.402
1646,0.017793,-0.01779,9.8207
1647,0.017813,-0.017811,9.495
1648,0.017762,-0.01776,9.4075
1649,0.017776,-0.017774,7.8907
165,0.63193,-0.016937,78.545
1650,0.017755,-0.017753,8.8202
1651,0.017757,-0.017755,7.4919
1652,0.017729,-0.017728,7.6175
1653,0.017745,-0.017743,7.036
1654,0.01774,-0.017739,7.5999
1655,0.017773,-0.017772,7.2996
1656,0.017779,-0.017778,7.0868
1657,0.017813,-0.017812,6.182
1658,0.017769,-0.017768,5.7984
1659,0.017775,-0.017775,4.0213
166,0.63192,-0.016936,78.22
1660,0.017754,-0.017753,4.561
1661,0.017769,-0.017768,2.0381
1662,0.017779,-0.017778,0.69981
1663,0.017767,-0.017767,0.64826
1664,0.017795,-0.017794,-0.46335
1665,0.017796,-0.017796,-2.1979
1666,0.0178,-0.0178,-3.0246
1667,0.017783,-0.017782,-5.7311
1668,0.017771,-0.017771,-7.6353
1669,0.017798,-0.017798,-6.1684
167,0.63186,-0.016875,77.906
1670,0.017763,-0.017763,-5.6986
1671,0.017772,-0.017772,-3.0442
1672,0.01779,-0.01779,-10.37
1673,0.017793,-0.017793,-5.8661
1674,0.017771,-0.017771,-6.8355
1675,0.017771,-0.01777,-6.1553
1676,0.01781,-0.017809,-3.4096
1677,0.017848,-0.017848,-2.1407
1678,0.01779,-0.01779,-2.1961
1679,0.017802,-0.017802,-0.16397
168,0.63178,-0.016735,77.618
1680,0.017735,-0.017734,0.96888
1681,0.01774,-0.01774,1.7941
1682,0.017781,-0.017781,2.4622
1683,0.017816,-0.017816,3.3172
1684,0.01778,-0.017779,3.5674
1685,0.017789,-0.017788,4.8318
1686,0.017841,-0.01784,5.8965
1687,0.01784,-0.017839,6.2169
1688,0.017846,-0.017845,7.4718
1689,0.017834,-0.017832,6.0797
169,0.63172,-0.016934,78.112
1690,0.017816,-0.017815,7.3421
1691,0.017822,-0.017821,8.0889
1692,0.017862,-0.01786,8.6221
1693,0.017812,-0.01781,9.2528
1694,0.017814,-0.017812,9.8386
1695,0.017867,-0.017865,8.8762
1696,0.017819,-0.017816,9.6996
1697,0.017817,-0.017815,9.1205
1698,0.017856,-0.017854,10.139
1699,0.017821,-0.017818,10.165
17,0.61325,-0.018005,73.979
170,0.6317,-0.016776,77.458
1700,0.017847,-0.017845,10.315
1701,0.017867,-0.017864,10.089
1702,0.017869,-0.017866,10.74
1703,0.017845,-0.017842,11.906
1704,0.017839,-0.017836,11.934
1705,0.017805,-0.017802,12.266
1706,0.017777,-0.017774,12.524
1707,0.017834,-0.017831,10.829
1708,0.01781,-0.017807,12.588
1709,0.017819,-0.017815,12.923
171,0.63168,-0.016834,77.191
1710,0.017812,-0.017808,12.939
1711,0.017821,-0.017817,13.005
1712,0.017788,-0.017784,11.812
1713,0.017829,-0.017825,11.937
1714,0.017813,-0.017808,12.044
1715,0.017864,-0.01786,12.915
1716,0.017867,-0.017863,12.531
1717,0.017891,-0.017886,12.911
1718,0.017901,-0.017896,12.771
1719,0.01789,-0.017885,13.091
172,0.63175,-0.016954,78.279
1720,0.017863,-0.017859,13.281
1721,0.017903,-0.017898,14.136
1722,0.017918,-0.017913,14.124
1723,0.017889,-0.017885,13.732
1724,0.017896,-0.017891,14.149
1725,0.017909,-0.017904,14.312
1726,0.017877,-0.017872,14.324
1727,0.017885,-0.01788,15.042
1728,0.017909,-0.017904,14.274
1729,0.01788,-0.017875,13.591
173,0.63185,-0.016934,78.728
1730,0.017882,-0.017877,12.96
1731,0.017879,-0.017873,13.217
1732,0.017864,-0.017859,13.44
1733,0.017853,-0.017848,12.657
1734,0.017935,-0.01793,12.985
1735,0.017836,-0.017831,12.267
1736,0.017855,-0.01785,12.682
1737,0.017859,-0.017854,13.241
1738,0.017851,-0.017846,13.049
1739,0.017876,-0.017872,13.66
174,0.632,-0.017013,77.897
1740,0.017836,-0.017831,13.661
1741,0.017835,-0.01783,13.676
1742,0.017873,-0.017868,13.464
1743,0.017844,-0.01784,14.212
1744,0.017822,-0.017817,14.134
1745,0.017855,-0.01785,13.174
1746,0.017858,-0.017854,12.343
1747,0.017858,-0.017854,13.386
1748,0.017913,-0.017909,12.178
1749,0.017896,-0.017892,11.876
175,0.63225,-0.016848,76.938
1750,0.017838,-0.017834,11.343
1751,0.017926,-0.017923,11.633
1752,0.017903,-0.0179,11.581
1753,0.017895,-0.017892,11.005
1754,0.017915,-0.017911,11.302
1755,0.017866,-0.017863,11.086
1756,0.017885,-0.017882,11.363
1757,0.017922,-0.017919,11.401
1758,0.017892,-0.017889,11.926
1759,0.017907,-0.017905,10.144
176,0.63244,-0.016852,77.732
1760,0.017892,-0.017889,10.819
1761,0.017924,-0.017922,11.284
1762,0.017934,-0.017932,9.8803
1763,0.017932,-0.01793,10.913
1764,0.017939,-0.017937,10.47
1765,0.017932,-0.01793,8.8337
1766,0.017956,-0.017954,8.6137
1767,0.017962,-0.01796,8.586
1768,0.017929,-0.017927,8.2408
1769,0.017928,-0.017927,7.3825
177,0.63275,-0.016707,78.785
1770,0.017935,-0.017934,7.176
1771,0.017915,-0.017914,6.4701
1772,0.0179,-0.017898,6.2631
1773,0.017849,-0.017848,5.4482
1774,0.017849,-0.017848,5.6221
1775,0.017871,-0.01787,4.8114
1776,0.017844,-0.017843,5.1998
1777,0.017891,-0.017891,4.1507
1778,0.017937,-0.017937,2.1345
1779,0.017905,-0.017905,3.4363
178,0.63301,-0.016995,78.4
1780,0.017872,-0.017871,0.92833
1781,0.017928,-0.017927,2.3425
1782,0.017909,-0.017909,0.44201
1783,0.017963,-0.017963,-1.5841
1784,0.017911,-0.017911,-3.2015
1785,0.017985,-0.017985,-4.6573
1786,0.017898,-0.017898,-7.4229
1787,0.017918,-0.017917,-9.3532
1788,0.017928,-0.017927,-3.3055
1789,0.01795,-0.01795,-4.4706
179,0.63335,-0.016838,77.233
1790,0.017919,-0.017919,-6.9652
1791,0.017905,-0.017905,-7.5219
1792,0.017911,-0.01791,-6.2278
1793,0.017928,-0.017927,-6.05
1794,0.017908,-0.017907,-4.558
1795,0.017882,-0.017881,-3.1511
1796,0.017872,-0.017871,-1.7873
1797,0.017883,-0.017883,-1.101
1798,0.017909,-0.017909,-0.71882
1799,0.017908,-0.017907,1.9931
18,0.61292,-0.015661,73.77
180,0.63363,-0.016735,79.119
1800,0.017876,-0.017876,2.4084
1801,0.017926,-0.017925,3.6779
1802,0.017904,-0.017904,4.4796
1803,0.017898,-0.017897,4.7582
1804,0.017931,-0.01793,4.3495
1805,0.0179,-0.017899,4.8195
1806,0.017922,-0.017921,5.3495
1807,0.017922,-0.017921,5.4753
1808,0.017908,-0.017907,5.3817
1809,0.01791,-0.017909,6.3996
181,0.63379,-0.016935,78.515
1810,0.017918,-0.017916,6.6189
1811,0.017887,-0.017885,7.1267
1812,0.017893,-0.017892,6.8848
1813,0.017953,-0.017951,8.1211
1814,0.017943,-0.017941,9.1323
1815,0.01791,-0.017908,9.888
1816,0.017913,-0.017911,9.3089
1817,0.01788,-0.017878,10.239
1818,0.017932,-0.01793,10.08
1819,0.01793,-0.017928,11.173
182,0.63392,-0.016914,78.668
1820,0.017898,-0.017896,10.895
1821,0.017893,-0.017891,10.439
1822,0.017911,-0.017909,11.359
1823,0.017876,-0.017873,10.381
1824,0.017901,-0.017898,10.529
1825,0.017906,-0.017903,10.463
1826,0.017909,-0.017905,10.814
1827,0.017867,-0.017863,11.015
1828,0.017884,-0.017881,11.829
1829,0.01785,-0.017846,10.88
183,0.63404,-0.016836,76.044
1830,0.017884,-0.017881,11.906
1831,0.017903,-0.017899,11.583
1832,0.017923,-0.017919,12.473
1833,0.017931,-0.017927,12.965
1834,0.017919,-0.017915,13.584
1835,0.017935,-0.017931,13.846
1836,0.017914,-0.01791,13.907
1837,0.018001,-0.017996,13.698
1838,0.017991,-0.017986,12.383
1839,0.017968,-0.017964,13.703
184,0.63407,-0.016842,77.995
1840,0.017977,-0.017973,12.469
1841,0.017995,-0.017991,13.058
1842,0.017946,-0.017941,12.836
1843,0.017964,-0.017959,11.727
1844,0.017976,-0.017971,12.557
1845,0.017956,-0.017951,12.975
1846,0.017965,-0.01796,12.882
1847,0.017961,-0.017956,12.966
1848,0.017977,-0.017972,12.572
1849,0.018041,-0.018036,13.22
185,0.63405,-0.016971,77.811
1850,0.017976,-0.017972,14.606
1851,0.017975,-0.01797,14.047
1852,0.017996,-0.017991,13.823
1853,0.017992,-0.017987,14.153
1854,0.018007,-0.018002,13.136
1855,0.017973,-0.017968,14.438
1856,0.017951,-0.017946,14.211
1857,0.017977,-0.017973,14.108
1858,0.017965,-0.01796,12.22
1859,0.017948,-0.017944,11.751
186,0.634,-0.016781,77.245
1860,0.017965,-0.01796,12.837
1861,0.018,-0.017996,11.704
1862,0.017969,-0.017965,12.262
1863,0.018045,-0.01804,12.295
1864,0.018005,-0.018,12.249
1865,0.018004,-0.018,11.786
1866,0.017964,-0.01796,12.384
1867,0.018017,-0.018013,11.817
1868,0.018014,-0.01801,13.7
1869,0.018023,-0.01802,12.356
187,0.63393,-0.016803,78.181
1870,0.018017,-0.018013,13.026
1871,0.017987,-0.017984,13.36
1872,0.017963,-0.017959,12.881
1873,0.018032,-0.018028,12.019
1874,0.018012,-0.018009,11.525
1875,0.017979,-0.017976,12.135
1876,0.018012,-0.018009,11.393
1877,0.018026,-0.018023,10.763
1878,0.018041,-0.018038,9.8814
1879,0.018003,-0.018,10.604
188,0.63382,-0.016858,77.983
1880,0.018055,-0.018052,10.399
1881,0.017963,-0.017961,9.4142
1882,0.017975,-0.017972,8.8278
1883,0.018054,-0.018052,8.8719
1884,0.017992,-0.01799,8.8019
1885,0.018,-0.017998,9.2617
1886,0.01799,-0.017988,10.146
1887,0.018028,-0.018027,9.7674
1888,0.01802,-0.018018,9.4609
1889,0.018005,-0.018004,7.6861
189,0.63381,-0.017002,78.259
1890,0.017992,-0.017991,8.2655
1891,0.017958,-0.017956,7.7617
1892,0.018018,-0.018017,6.3152
1893,0.018009,-0.018008,6.5756
1894,0.017985,-0.017984,4.9587
1895,0.018044,-0.018043,4.7646
1896,0.017996,-0.017995,5.0077
1897,0.018004,-0.018003,4.2492
1898,0.018023,-0.018023,3.1422
1899,0.018036,-0.018035,2.745
19,0.61319,-0.016716,73.518
190,0.63376,-0.016672,78.408
1900,0.018022,-0.018022,1.5618
1901,0.018024,-0.018024,1.1911
1902,0.018024,-0.018023,2.2618
1903,0.018042,-0.018041,0.13354
1904,0.018058,-0.018057,-0.51299
1905,0.018073,-0.018073,-1.2736
1906,0.01803,-0.01803,-2.2465
1907,0.018039,-0.018039,-4.9487
1908,0.018088,-0.018088,-6.5524
1909,0.018041,-0.018041,-7.4681
191,0.63382,-0.016836,78.136
1910,0.018054,-0.018054,-7.0616
1911,0.018087,-0.018087,-4.9027
1912,0.018057,-0.018056,-4.5409
1913,0.018071,-0.018071,-7.8412
1914,0.018111,-0.01811,-3.2153
1915,0.018062,-0.018062,-6.5955
1916,0.018062,-0.018062,-6.0844
1917,0.01803,-0.018029,-5.3787
1918,0.018019,-0.018019,-2.5774
1919,0.018018,-0.018018,-1.5434
192,0.63394,-0.016838,78.93
1920,0.018051,-0.01805,0.17139
1921,0.018034,-0.018033,-0.31823
1922,0.018034,-0.018034,2.3371
1923,0.018068,-0.018068,2.4632
1924,0.018013,-0.018012,3.3285
1925,0.018031,-0.01803,4.5735
1926,0.017991,-0.01799,4.5892
1927,0.018034,-0.018034,4.8014
1928,0.017995,-0.017994,6.0696
1929,0.018012,-0.018011,5.5436
193,0.63413,-0.016937,78.684
1930,0.018039,-0.018038,5.4628
1931,0.018021,-0.01802,5.315
1932,0.018058,-0.018057,6.8756
1933,0.018055,-0.018054,7.4889
1934,0.018005,-0.018004,7.5177
1935,0.0181,-0.018099,7.3743
1936,0.018046,-0.018044,7.4458
1937,0.01801,-0.018008,7.6481
1938,0.018007,-0.018005,9.7025
1939,0.017982,-0.01798,9.3444
194,0.63439,-0.016849,77.735
1940,0.017995,-0.017993,10.14
1941,0.01804,-0.018038,10.351
1942,0.018,-0.017998,10.791
1943,0.018032,-0.018029,9.3097
1944,0.018039,-0.018037,11.024
1945,0.01805,-0.018048,11.758
1946,0.017995,-0.017993,10.367
1947,0.018016,-0.018013,10.665
1948,0.018045,-0.018042,10.681
1949,0.018064,-0.018061,10.728
195,0.63459,-0.016876,77.345
1950,0.018007,-0.018004,11.292
1951,0.01802,-0.018016,11.052
1952,0.018049,-0.018046,10.501
1953,0.018013,-0.01801,10.015
1954,0.017996,-0.017992,11.439
1955,0.018042,-0.018039,13.225
1956,0.018037,-0.018034,13.585
1957,0.018028,-0.018024,12.607
1958,0.018098,-0.018094,11.547
1959,0.018029,-0.018025,12.609
196,0.63491,-0.016843,78.853
1960,0.018014,-0.01801,13.327
1961,0.018075,-0.018071,14.198
1962,0.018046,-0.018042,13.616
1963,0.018077,-0.018072,12.539
1964,0.018018,-0.018014,11.848
1965,0.018028,-0.018024,11.825
1966,0.018041,-0.018037,12.595
1967,0.018038,-0.018034,12.463
1968,0.018059,-0.018055,11.937
1969,0.018061,-0.018056,12.13
197,0.63518,-0.016803,76.336
1970,0.018024,-0.01802,12.42
1971,0.018045,-0.01804,12.27
1972,0.018056,-0.018052,12.652
1973,0.018086,-0.018081,12.675
1974,0.018075,-0.018071,13.144
1975,0.018036,-0.018032,13.407
1976,0.018031,-0.018027,13.412
1977,0.018051,-0.018047,12.6
1978,0.018028,-0.018024,13.19
1979,0.018045,-0.01804,13.896
198,0.63551,-0.016921,78.175
1980,0.01808,-0.018076,13.502
1981,0.018105,-0.018101,12.864
1982,0.018066,-0.018061,13.82
1983,0.018103,-0.018099,12.005
1984,0.018059,-0.018055,11.723
1985,0.018015,-0.018011,11.605
1986,0.018066,-0.018062,11.447
1987,0.018079,-0.018076,11.824
1988,0.018046,-0.018043,10.98
1989,0.018013,-0.018009,10.864
199,0.63578,-0.016774,77.679
1990,0.018045,-0.018042,10.541
1991,0.018002,-0.017999,10.494
1992,0.018075,-0.018073,11.311
1993,0.018019,-0.018016,10.383
1994,0.018052,-0.01805,10.148
1995,0.018016,-0.018014,9.2854
1996,0.01802,-0.018019,8.414
1997,0.018047,-0.018046,7.9428
1998,0.017989,-0.017988,6.7372
1999,0.018095,-0.018094,9.7079
2,0.61259,-0.0083796,77.563
20,0.61296,-0.016872,73.251
200,0.63601,-0.016819,61.209
201,0.63617,-0.016747,63.976
202,0.63629,-0.016749,66.683
203,0.63633,-0.016767,69.962
204,0.63633,-0.016867,72.867
205,0.63631,-0.016767,76.178
206,0.63622,-0.016744,78.134
207,0.63615,-0.016766,77.625
208,0.63609,-0.016767,77.461
209,0.63599,-0.016833,77.015
21,0.61325,-0.016147,72.488
210,0.63602,-0.0167,78.605
211,0.63607,-0.016896,78.53
212,0.63624,-0.016847,77.382
213,0.63644,-0.01677,77.69
214,0.63669,-0.017004,78.529
215,0.63699,-0.016781,78.049
216,0.63726,-0.016818,77.055
217,0.63751,-0.016857,77.302
218,0.63778,-0.016741,78.768
219,0.63802,-0.016912,77.897
22,0.61331,-0.017235,72.926
220,0.63821,-0.016811,77.812
221,0.6384,-0.01693,77.27
222,0.63841,-0.016882,77.354
223,0.6384,-0.016911,77.654
224,0.63839,-0.016822,78.15
225,0.63834,-0.016884,78.373
226,0.63822,-0.016862,78.085
227,0.63821,-0.01681,77.281
228,0.63812,-0.016844,76.896
229,0.6381,-0.016791,77.889
23,0.61366,-0.017346,72.939
230,0.63823,-0.016673,78.392
231,0.63834,-0.016721,78.341
232,0.63854,-0.016827,78.18
233,0.63878,-0.016856,78.559
234,0.63906,-0.01675,78.405
235,0.63936,-0.016762,78.297
236,0.63965,-0.016865,76.312
237,0.63989,-0.016829,77.412
238,0.64015,-0.01682,77.397
239,0.64036,-0.016877,78.252
24,0.61381,-0.016986,72.928
240,0.64043,-0.016798,78.78
241,0.64051,-0.016768,78.999
242,0.64049,-0.016806,77.896
243,0.64043,-0.016705,78.7
244,0.64042,-0.016865,77.177
245,0.64037,-0.016899,78.548
246,0.64031,-0.016945,78.481
247,0.64024,-0.016902,78.868
248,0.64024,-0.016777,78.548
249,0.64029,-0.016809,77.158
25,0.6142,-0.017577,72.849
250,0.64037,-0.016882,76.853
251,0.64053,-0.016726,78.725
252,0.64082,-0.016864,78.137
253,0.64107,-0.016841,76.409
254,0.64135,-0.016745,78.704
255,0.64168,-0.01692,77.857
256,0.64197,-0.016777,78.066
257,0.6422,-0.016842,77.973
258,0.64234,-0.016812,78.647
259,0.64249,-0.016907,78.803
26,0.6142,-0.016359,72.829
260,0.64253,-0.016744,78.498
261,0.64256,-0.016835,77.913
262,0.64245,-0.016807,77.268
263,0.64241,-0.016771,77.146
264,0.64234,-0.016866,78.747
265,0.64225,-0.016855,77.077
266,0.64218,-0.016858,77.103
267,0.64218,-0.016696,77.814
268,0.64224,-0.016771,78.243
269,0.64235,-0.016809,76.425
27,0.6143,-0.016265,72.689
270,0.64247,-0.016906,78.548
271,0.64269,-0.016773,78.428
272,0.64297,-0.01681,76.521
273,0.64324,-0.01682,76.398
274,0.64353,-0.016858,78.989
275,0.6438,-0.016831,78.334
276,0.64404,-0.016898,78.368
277,0.64423,-0.016805,77.614
278,0.64433,-0.016878,78.541
279,0.64443,-0.016981,77.892
28,0.61456,-0.016792,72.57
280,0.64436,-0.016874,78.255
281,0.64428,-0.016839,77.949
282,0.64431,-0.016858,78.616
283,0.64413,-0.016764,77.725
284,0.64407,-0.016898,78.301
285,0.64398,-0.016757,77.131
286,0.64396,-0.016874,78.561
287,0.64398,-0.016728,77.156
288,0.64402,-0.01693,78.493
289,0.64422,-0.01684,77.577
29,0.61455,-0.016801,72.436
290,0.64431,-0.016816,77.094
291,0.64459,-0.01687,78.641
292,0.6448,-0.01676,78.914
293,0.64509,-0.01682,78.957
294,0.64537,-0.016859,78.368
295,0.64558,-0.016711,78.929
296,0.64569,-0.016728,78.422
297,0.64581,-0.016774,78.114
298,0.64588,-0.016766,77.745
299,0.64588,-0.016874,77.836
3,0.61359,-0.014638,76.96
30,0.61468,-0.017302,72.378
300,0.64573,-0.016914,78.278
301,0.64566,-0.016787,77.561
302,0.64558,-0.016809,77.198
303,0.64545,-0.016741,78.569
304,0.64537,-0.016851,78.294
305,0.64529,-0.016739,78.023
306,0.64534,-0.016796,77.727
307,0.6454,-0.016865,77.841
308,0.64555,-0.016828,77.287
309,0.64568,-0.016763,78.56
31,0.61453,-0.016192,72.394
310,0.64593,-0.016812,77.346
311,0.64616,-0.016882,78.411
312,0.6464,-0.016906,78.707
313,0.64659,-0.016831,78.831
314,0.64681,-0.016858,77.438
315,0.64702,-0.016921,78.72
316,0.64705,-0.016736,78.648
317,0.64701,-0.016735,78.638
318,0.64698,-0.016791,77.653
319,0.64692,-0.01676,78.33
32,0.61459,-0.0171,72.261
320,0.64675,-0.016843,77.558
321,0.64668,-0.01682,77.416
322,0.64646,-0.016843,77.056
323,0.64633,-0.016822,79.039
324,0.64632,-0.016877,78.078
325,0.64633,-0.016892,78.802
326,0.64635,-0.016821,77.914
327,0.64656,-0.016747,79.197
328,0.64669,-0.016903,78.682
329,0.64686,-0.016756,78.181
33,0.6147,-0.017343,72.377
330,0.64716,-0.016805,77.136
331,0.64739,-0.016898,78.953
332,0.64757,-0.016952,78.613
333,0.64775,-0.016864,78.426
334,0.64778,-0.016821,77.164
335,0.64784,-0.016774,78.505
336,0.64777,-0.01697,78.455
337,0.64757,-0.016938,77.418
338,0.64747,-0.016819,77.4
339,0.6472,-0.01687,78.221
34,0.61437,-0.017036,71.875
340,0.64716,-0.016974,78.356
341,0.64699,-0.016932,77.319
342,0.64688,-0.016834,77.321
343,0.64688,-0.016881,78.286
344,0.64685,-0.01679,77.932
345,0.64704,-0.016845,78.154
346,0.64718,-0.016852,76.484
347,0.64732,-0.016853,77.96
348,0.64747,-0.016767,78.273
349,0.64777,-0.016874,78.141
35,0.61449,-0.016858,72.066
350,0.64792,-0.016863,77.54
351,0.64809,-0.016798,77.507
352,0.64809,-0.016833,77.71
353,0.64822,-0.016855,76.562
354,0.64822,-0.016821,77.678
355,0.64804,-0.016807,76.492
356,0.64783,-0.016779,78.644
357,0.64757,-0.016712,78.022
358,0.6473,-0.016877,78.884
359,0.64724,-0.016871,77.021
36,0.61436,-0.01686,71.843
360,0.64726,-0.016746,79.007
361,0.64717,-0.016785,77.927
362,0.64707,-0.016732,77.988
363,0.6472,-0.016808,78.318
364,0.64729,-0.016796,77.217
365,0.64763,-0.016886,78.338
366,0.64779,-0.016723,78.027
367,0.64806,-0.016829,76.229
368,0.64803,-0.016845,77.448
369,0.64827,-0.016956,78.673
37,0.61442,-0.016624,72.032
370,0.64828,-0.016891,78.504
371,0.64817,-0.016822,77.861
372,0.64782,-0.01677,78.164
373,0.64779,-0.016877,78.073
374,0.64765,-0.016873,78.145
375,0.64725,-0.016825,77.338
376,0.64731,-0.016751,78.168
377,0.64716,-0.016738,78.654
378,0.64749,-0.016896,78.289
379,0.64749,-0.016882,78.067
38,0.61427,-0.017077,72.133
380,0.64807,-0.016911,78.67
381,0.64807,-0.016788,77.51
382,0.64842,-0.016898,77.854
383,0.64791,-0.016816,76.907
384,0.64658,-0.016805,77.367
385,0.64459,-0.016738,78.975
386,0.64142,-0.01687,77.256
